Semana,ARARANGUÁ,BALNEÁRIO ARROIO DO SILVA,BALNEÁRIO GAIVOTA,ERMO,JACINTO MACHADO,MARACAJÁ,MELEIRO,PASSO DE TORRES,PRAIA GRANDE,SANTA ROSA DO SUL,SOMBRIO,SÃO JOÃO DO SUL,TURVO,ABELARDO LUZ,BOM JESUS,CAMPO ERÊ,CORONEL MARTINS,ENTRE RIOS,FAXINAL DOS GUEDES,GALVÃO,IPUAÇU,JUPIÁ,LAJEADO GRANDE,MAREMA,NOVO HORIZONTE,OURO VERDE,PASSOS MAIA,PONTE SERRADA,SÃO BERNARDINO,SÃO DOMINGOS,SÃO LOURENÇO DO OESTE,VARGEÃO,XANXERÊ,XAXIM,ARROIO TRINTA,CAÇADOR,CURITIBANOS,FRAIBURGO,IBIAM,IOMERÊ,LEBON RÉGIS,MACIEIRA,PINHEIRO PRETO,PONTE ALTA DO NORTE,RIO DAS ANTAS,SALTO VELOSO,SANTA CECÍLIA,SÃO CRISTOVÃO DO SUL,TANGARÁ,TIMBÓ GRANDE,VIDEIRA,ARMAZÉM,BRAÇO DO NORTE,CAPIVARI DE BAIXO,GRAVATAL,GRÃO PARÁ,IMARUÍ,IMBITUBA,JAGUARUNA,LAGUNA,PEDRAS GRANDES,PESCARIA BRAVA,RIO FORTUNA,SANGÃO,SANTA ROSA DE LIMA,SÃO LUDGERO,SÃO MARTINHO,TREZE DE MAIO,TUBARÃO,ANCHIETA,BANDEIRANTE,BARRA BONITA,BELMONTE,BOM JESUS DO OESTE,DESCANSO,DIONÍSIO CERQUEIRA,FLOR DO SERTÃO,GUARACIABA,GUARUJÁ DO SUL,IPORÃ DO OESTE,IRACEMINHA,ITAPIRANGA,MARAVILHA,MODELO,MONDAÍ,PALMA SOLA,PARAÍSO,PRINCESA,ROMELÂNDIA,SALTINHO,SANTA HELENA,SANTA TEREZINHA DO PROGRESSO,SAUDADES,SÃO JOSÉ DO CEDRO,SÃO JOÃO DO OESTE,SÃO MIGUEL DA BOA VISTA,SÃO MIGUEL DO OESTE,TIGRINHOS,TUNÁPOLIS,AGROLÂNDIA,AGRONÔMICA,ATALANTA,AURORA,BRAÇO DO TROMBUDO,DONA EMMA,IBIRAMA,IMBUIA,ITUPORANGA,JOSÉ BOITEUX,LAURENTINO,LONTRAS,MIRIM DOCE,PETROLÂNDIA,POUSO REDONDO,PRESIDENTE GETÚLIO,RIO DO CAMPO,RIO DO OESTE,RIO DO SUL,SALETE,SANTA TEREZINHA,TAIÓ,TROMBUDO CENTRAL,VIDAL RAMOS,VITOR MEIRELES,ALFREDO WAGNER,ANGELINA,ANITÁPOLIS,ANTÔNIO CARLOS,BIGUAÇU,CANELINHA,FLORIANÓPOLIS,GAROPABA,GOVERNADOR CELSO RAMOS,MAJOR GERCINO,NOVA TRENTO,PALHOÇA,PAULO LOPES,SANTO AMARO DA IMPERATRIZ,SÃO JOSÉ,SÃO JOÃO BATISTA,SÃO PEDRO DE ALCÂNTARA,TIJUCAS,ÁGUAS MORNAS,BELA VISTA DO TOLDO,CAMPO ALEGRE,CANOINHAS,IRINEÓPOLIS,ITAIÓPOLIS,MAFRA,MAJOR VIEIRA,MONTE CASTELO,PAPANDUVA,PORTO UNIÃO,RIO NEGRINHO,SÃO BENTO DO SUL,TRÊS BARRAS,ANITA GARIBALDI,BOM RETIRO,CORREIA PINTO,LAGES,OTACÍLIO COSTA,ABDON BATISTA,BRUNÓPOLIS,CAMPOS NOVOS,CAPINZAL,CATANDUVAS,CELSO RAMOS,ERVAL VELHO,HERVAL D`OESTE,IBICARÉ,JABORÁ,JOAÇABA,LACERDÓPOLIS,LUZERNA,MONTE CARLO,OURO,TREZE TÍLIAS,VARGEM,VARGEM BONITA,ZORTÉA,ÁGUA DOCE,BARRA VELHA,CORUPÁ,GUARAMIRIM,JARAGUÁ DO SUL,MASSARANDUBA,SCHROEDER,SÃO JOÃO DO ITAPERIÚ,BALNEÁRIO RINCÃO,COCAL DO SUL,CRICIÚMA,FORQUILHINHA,IÇARA,LAURO MULLER,MORRO DA FUMAÇA,ORLEANS,SIDERÓPOLIS,ARAQUARI,BALNEÁRIO BARRA DO SUL,GARUVA,ITAPOÁ,JOINVILLE,SÃO FRANCISCO DO SUL,BALNEÁRIO CAMBORIÚ,BALNEÁRIO PIÇARRAS,BOMBINHAS,CAMBORIÚ,ILHOTA,ITAJAÍ,ITAPEMA,LUIZ ALVES,NAVEGANTES,PENHA,PORTO BELO,ALTO BELA VISTA,ARABUTÃ,CONCÓRDIA,IPIRA,IPUMIRIM,IRANI,ITÁ,LINDÓIA DO SUL,PERITIBA,PIRATUBA,PRESIDENTE CASTELO BRANCO,SEARA,XAVANTINA,ARVOREDO,CAIBI,CAXAMBU DO SUL,CHAPECÓ,CORDILHEIRA ALTA,CORONEL FREITAS,CUNHA PORÃ,CUNHATAÍ,FORMOSA DO SUL,GUATAMBÚ,IRATI,JARDINÓPOLIS,NOVA ERECHIM,NOVA ITABERABA,PAIAL,PALMITOS,PINHALZINHO,PLANALTO ALEGRE,QUILOMBO,RIQUEZA,SANTIAGO DO SUL,SERRA ALTA,SUL BRASIL,SÃO CARLOS,UNIÃO DO OESTE,ÁGUAS DE CHAPECÓ,ÁGUAS FRIAS,APIÚNA,ASCURRA,BENEDITO NOVO,BLUMENAU,BOTUVERÁ,BRUSQUE,DOUTOR PEDRINHO,GASPAR,GUABIRUBA,INDAIAL,POMERODE,RIO DOS CEDROS,RODEIO,TIMBÓ,semana
2025-12-14,2,0,0,0,0,0,0,0,0,0,19,0,0,7,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,6,5,0,8,5,2,4,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,9,0,1,6,1,5,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,0,0,2,2,1,0,0,2,16,3,7,0,1,0,0,0,1,0,3,1,4,0,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,4,0,0,3,0,0,0,0,0,0,1,4,6,12,0,4,0,1,36,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,7,1,1,1,11,2,0,11,2,0,0,3,0,0,1,5,3,9,5,12,39,1,3,0,0,0,1,0,4,0,0,0,0,30,3,0,21,155,0,63,18,11,10,7,6,31,5,20,5,9,0,0,10,0,0,0,1,0,0,0,0,5,3,0,4,0,18,0,2,2,1,2,0,0,0,2,0,1,3,6,0,11,3,2,1,1,3,1,6,1,0,6,0,73,0,23,0,11,10,30,3,0,0,18,2025-12-14
2025-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,2,0,1,7,0,0,4,0,1,0,0,0,2,0,5,0,4,2,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1,0,0,0,5,0,0,0,1,5,0,0,1,3,0,6,8,27,0,3,0,0,0,0,1,0,0,0,1,0,0,5,0,13,0,0,8,13,0,0,0,0,0,0,6,0,0,0,0,7,2,0,0,0,0,4,0,0,7,5,0,2,0,7,0,2,5,2,3,0,1,0,0,1,2,4,0,0,7,0,0,0,0,10,0,0,0,0,4,1,16,0,0,0,9,0,14,1,0,0,16,2025-12-21
2025-12-28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,5,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,7,0,1,7,0,0,0,1,0,0,0,0,0,5,0,0,0,3,0,0,3,1,0,0,1,4,3,0,0,10,3,0,5,0,0,1,0,0,4,0,0,0,4,3,0,0,0,0,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,2,0,0,17,1,0,0,4,3,0,1,3,3,0,5,12,29,4,5,0,0,0,2,0,0,0,0,0,0,0,7,0,0,8,0,11,2,0,0,0,0,0,0,14,0,0,0,0,10,4,0,0,5,0,4,0,1,10,0,0,3,0,0,0,0,5,3,4,0,1,0,2,0,3,3,0,0,10,2,0,1,0,9,0,0,0,0,1,1,21,0,0,0,24,2,10,1,0,0,30,2025-12-28
2026-01-04,4,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0,0,2,0,3,0,1,0,0,0,0,1,1,0,0,5,0,5,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,18,0,6,0,1,8,0,1,0,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,4,2,0,2,5,10,0,4,0,3,0,0,0,4,0,8,0,6,3,2,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,2,0,3,11,0,1,23,8,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,13,9,2,0,5,2,2,2,13,1,3,1,6,1,0,1,3,7,0,5,8,18,0,5,0,0,0,0,0,0,0,0,0,0,0,9,2,0,25,0,17,0,1,11,4,2,22,3,8,5,4,0,2,15,1,3,0,2,0,2,0,0,10,0,0,7,0,54,1,1,2,3,5,8,3,0,0,0,3,8,1,0,6,3,0,1,2,13,0,0,1,0,1,0,319,0,3,0,15,0,23,2,0,0,12,2026-01-04
2026-01-11,3,7,0,0,1,0,0,1,0,0,8,2,0,2,0,0,0,3,1,2,0,1,0,0,0,0,0,0,0,2,6,0,13,2,1,3,0,0,0,1,0,0,2,0,4,3,0,0,0,0,118,0,5,2,2,3,2,7,0,0,0,0,0,0,0,1,0,0,3,0,0,2,2,1,0,0,2,3,3,1,1,3,11,6,1,1,0,0,0,0,2,1,5,10,5,2,0,0,4,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0,3,4,0,1,1,0,0,0,0,0,0,4,6,16,5,10,0,3,24,0,1,8,11,0,5,0,0,0,0,5,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,14,14,0,0,4,10,2,3,21,1,1,0,8,2,0,0,5,1,41,9,12,48,2,6,0,1,0,0,0,1,0,1,0,0,40,10,2,26,321,0,55,24,12,9,4,3,35,2,81,12,11,0,0,17,0,5,1,3,4,1,5,0,12,4,0,3,0,80,2,0,9,4,3,1,2,0,2,0,3,7,5,0,5,3,1,3,1,12,0,2,1,0,2,1,57,0,130,0,47,1,56,2,1,0,33,2026-01-11
2026-01-18,3,6,0,0,4,3,0,3,1,1,31,4,0,8,0,0,0,2,0,3,2,3,0,0,0,0,0,0,2,6,8,0,11,15,0,11,0,0,0,1,0,0,0,0,6,2,0,0,0,0,36,1,10,0,0,17,1,5,0,1,1,0,0,1,0,12,0,0,15,2,6,2,1,4,0,6,0,4,1,0,2,5,12,7,3,2,6,1,0,0,5,0,8,9,3,2,19,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,4,11,0,1,4,5,0,2,0,0,0,0,0,0,2,6,7,17,13,1,1,2,21,0,14,181,13,0,14,2,0,1,3,0,0,2,0,0,0,18,0,0,1,0,0,0,0,0,0,0,13,11,13,0,6,27,4,1,19,0,5,1,3,8,1,0,6,3,27,10,0,49,1,4,0,0,0,0,0,1,0,0,1,0,39,13,4,34,486,0,22,18,22,26,5,1,67,6,26,14,17,0,4,10,2,0,0,4,3,1,0,1,6,4,2,8,0,35,6,0,3,4,4,6,0,0,2,0,3,4,8,0,10,5,3,2,0,23,2,2,1,0,4,1,115,0,64,0,15,15,35,9,1,4,34,2026-01-18
2026-01-25,1,16,0,0,3,0,0,0,0,1,15,0,0,16,0,0,1,5,8,5,1,0,2,0,0,0,0,0,0,2,6,0,21,9,0,13,0,0,0,3,0,0,3,0,2,1,0,0,0,0,2,0,16,0,1,10,0,6,0,0,1,0,0,0,0,11,0,0,9,0,4,19,5,1,2,4,3,12,0,0,7,7,3,6,10,4,4,2,1,0,2,2,4,6,4,5,10,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,4,0,1,30,3,0,6,2,2,0,0,0,0,2,11,5,11,1,9,0,2,30,1,1,6,14,0,11,0,0,0,3,0,0,3,0,0,4,7,0,0,0,0,0,0,0,0,3,0,7,2,6,0,24,12,4,0,21,1,1,0,2,2,0,1,2,1,44,10,88,25,3,1,0,2,0,0,0,6,0,0,2,0,17,0,2,30,464,0,120,14,15,17,0,0,47,6,54,19,4,0,1,4,3,8,0,0,2,1,0,1,4,6,1,7,7,19,3,2,13,2,4,2,3,0,3,0,4,5,1,0,18,0,1,2,0,11,2,1,0,0,5,0,65,0,26,1,1,1,44,2,0,4,47,2026-01-25
2026-02-01,3,8,0,0,3,2,0,0,0,5,3,0,2,5,0,0,8,3,1,0,5,2,0,0,2,1,0,2,0,10,7,0,12,62,2,19,1,0,0,1,0,0,12,0,7,4,0,0,1,0,94,3,16,0,2,5,0,7,1,0,3,0,0,0,0,25,0,0,19,2,4,5,7,2,0,3,7,7,10,0,0,14,22,9,2,1,6,4,1,3,9,0,8,11,4,5,0,0,2,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,1,77,3,0,2,0,1,0,0,0,0,3,39,9,87,7,13,2,9,3,0,1,71,32,0,15,0,0,0,2,0,0,2,0,0,4,18,0,0,2,0,0,0,0,0,0,0,2,0,0,0,8,3,4,3,5,0,11,0,0,1,0,0,2,1,30,16,7,57,3,0,0,0,0,2,2,4,0,0,1,0,22,2,21,49,319,0,11,20,9,40,3,66,1,6,34,14,0,3,0,1,8,0,0,7,0,2,5,1,1,9,1,3,0,19,3,1,6,4,4,8,3,0,5,0,0,7,0,0,24,2,9,6,0,7,16,3,9,0,4,1,464,0,49,0,31,10,60,2,0,0,63,2026-02-01
2026-02-08,0,14,0,0,0,1,0,0,0,1,0,0,0,9,15,7,3,0,6,0,5,5,2,3,0,0,2,1,4,3,26,2,1,9,0,25,2,3,2,3,0,0,1,0,8,2,0,0,0,0,41,2,24,0,3,0,0,4,1,0,2,0,0,0,0,3,0,0,29,3,0,2,2,1,1,1,0,4,5,2,0,7,6,11,8,5,6,3,1,0,5,0,10,8,7,5,0,0,5,0,0,0,1,0,0,32,1,1,0,0,0,0,0,1,0,0,1,30,0,0,3,3,0,0,0,0,0,2,17,6,140,0,12,0,6,0,0,2,23,33,0,23,2,0,0,1,5,0,0,1,0,4,16,4,18,0,2,0,0,0,0,0,0,3,13,5,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,2,8,3,65,5,5,0,0,0,7,0,11,0,1,3,0,15,2,3,24,30,0,60,3,0,39,4,164,48,8,64,0,8,3,0,0,1,0,0,1,11,0,0,2,5,0,0,12,0,232,18,2,2,7,8,23,2,2,2,7,0,9,20,1,12,5,1,0,14,28,0,17,1,0,0,1,91,0,18,0,44,27,74,0,0,0,59,2026-02-08
2026-02-15,3,11,1,0,5,1,0,0,0,4,0,0,2,4,0,0,0,5,1,0,2,3,0,0,1,12,0,4,0,4,3,0,20,11,2,3,0,0,0,1,0,0,2,0,7,1,0,0,0,0,108,4,19,0,3,0,0,5,1,0,2,0,0,0,1,22,0,0,34,1,2,4,1,2,0,0,2,9,5,0,1,6,6,2,9,7,1,2,1,0,11,0,11,8,4,0,43,0,0,0,0,0,0,0,0,14,0,2,0,0,0,0,0,0,5,0,0,43,3,0,5,1,0,0,0,0,0,0,7,8,0,0,1,2,3,2,0,5,49,35,0,12,3,0,0,2,0,0,0,0,0,7,14,2,0,4,0,0,0,0,0,2,0,0,16,7,0,3,18,2,0,24,1,3,0,3,0,0,0,4,0,1,14,0,204,5,3,0,0,0,5,1,9,0,0,4,0,0,0,6,43,503,0,25,22,28,6,2,50,51,1,76,11,17,2,3,22,3,0,0,0,1,7,0,0,13,0,0,4,0,25,4,3,10,3,16,3,5,4,0,0,4,13,2,28,19,2,4,2,2,5,3,0,1,0,5,0,40,0,11,0,52,17,58,1,2,0,57,2026-02-15
2026-02-22,2,8,5,0,0,0,0,4,0,1,1,1,0,11,3,1,0,6,4,0,3,1,0,1,0,0,0,1,0,6,13,0,5,19,0,0,2,13,4,1,0,0,1,0,7,4,0,0,1,0,47,6,17,1,3,1,1,17,0,0,0,0,0,0,0,8,0,0,25,5,0,1,1,2,0,2,0,6,5,0,1,7,12,5,8,0,3,0,0,0,1,0,6,5,6,3,0,0,0,0,0,0,3,1,0,22,0,0,0,1,0,0,0,0,5,0,1,16,2,0,1,1,1,0,0,0,0,1,11,4,26,0,0,0,4,113,1,11,194,25,0,19,3,0,1,3,1,0,1,0,0,7,4,4,0,2,0,0,0,0,0,0,0,1,11,4,0,14,8,7,0,28,1,5,3,7,0,2,0,5,3,16,17,3,70,5,10,2,0,0,6,0,7,0,0,4,0,8,0,4,17,636,0,53,34,16,24,5,109,82,0,42,12,8,0,1,5,1,0,0,5,3,3,1,4,2,8,0,10,0,77,5,1,0,3,3,4,1,0,2,0,3,5,8,2,9,2,4,0,4,5,1,2,1,0,6,0,146,0,176,0,45,2,78,0,0,0,49,2026-02-22
2026-03-01,4,12,4,0,3,4,0,0,0,3,6,0,0,3,5,6,0,5,2,0,1,0,0,0,1,0,0,2,0,3,8,0,0,13,1,1,2,5,0,2,0,0,1,0,0,2,0,1,0,0,0,3,0,1,6,0,1,10,0,9,0,0,0,1,0,8,0,0,28,0,1,2,3,3,1,0,3,6,2,0,2,9,9,6,4,3,1,2,0,0,3,0,14,12,5,3,5,0,0,1,1,0,2,0,0,16,0,0,0,0,0,1,0,0,9,0,1,40,5,0,1,0,0,0,0,0,0,2,17,4,25,0,1,1,4,4,0,8,71,34,0,9,0,0,1,4,0,0,4,0,0,5,19,0,0,0,1,0,0,0,0,0,0,20,7,2,0,6,2,2,0,12,3,6,0,4,0,0,3,3,5,48,11,92,5,3,2,0,0,0,0,0,7,0,0,0,0,34,7,7,38,625,0,20,26,19,10,4,4,36,5,42,15,12,3,0,33,4,6,0,0,0,0,0,0,17,5,0,11,0,24,4,2,0,1,3,6,1,0,1,0,2,2,4,3,8,3,2,2,4,14,0,4,3,0,3,0,342,0,124,0,40,23,45,6,0,0,23,2026-03-01
2026-03-08,1,14,2,0,0,4,0,5,0,1,25,0,1,9,5,0,0,7,2,2,4,1,0,0,0,1,2,1,0,8,14,0,6,21,8,20,1,3,0,6,0,0,2,0,6,3,0,0,0,0,0,2,24,3,7,4,1,20,0,17,1,0,0,0,0,9,0,0,34,0,0,6,2,0,4,0,1,6,5,0,1,14,31,4,6,9,1,2,3,1,4,0,0,10,2,2,2,5,0,1,4,0,1,0,0,23,1,0,0,1,0,0,0,0,10,0,3,31,6,0,0,1,0,0,0,0,0,4,7,1,23,0,4,0,3,1,1,3,42,8,0,10,1,1,1,2,6,0,1,0,0,8,4,3,57,0,0,0,0,0,1,1,1,3,18,7,0,10,3,5,6,30,3,5,1,12,4,1,3,10,2,62,18,1,1,3,5,2,0,0,4,0,10,1,0,1,0,54,3,5,27,476,0,57,25,17,15,4,8,57,7,58,14,18,3,1,21,5,3,0,5,2,0,7,4,7,7,0,8,0,102,3,3,0,4,6,6,1,0,3,2,3,6,6,4,12,4,2,4,2,12,0,9,0,0,4,6,75,0,0,0,45,18,47,7,0,1,50,2026-03-08
2026-03-15,7,15,14,0,0,4,0,4,0,3,23,1,0,4,2,5,0,4,0,0,1,2,0,0,0,2,0,0,0,8,13,0,44,22,2,0,3,6,3,0,0,0,3,0,1,3,0,0,0,0,0,0,19,0,4,3,1,27,2,3,0,0,1,0,0,13,0,1,43,0,0,6,2,2,4,11,3,4,3,0,0,13,5,7,9,0,5,2,1,0,3,0,7,14,4,2,55,1,0,0,5,0,2,0,0,26,0,0,0,0,0,1,0,0,0,0,1,13,4,2,1,1,2,0,0,0,0,1,11,8,18,0,9,0,4,6,0,0,25,17,0,8,0,0,3,2,0,1,1,0,2,8,14,2,0,2,2,0,0,0,0,0,0,0,20,6,0,4,1,4,0,35,1,4,0,7,1,0,3,1,5,59,17,1,298,4,15,0,0,0,2,0,9,1,1,2,0,43,13,6,34,546,2,19,21,17,8,11,62,40,7,61,11,18,4,3,37,0,5,0,4,2,3,0,1,10,4,0,7,0,142,2,3,14,1,4,5,2,0,1,0,1,4,8,5,9,2,4,0,3,12,2,5,3,0,6,6,127,0,85,0,47,11,34,16,1,2,38,2026-03-15
2026-03-22,13,14,15,0,1,4,0,2,0,5,34,0,1,8,7,4,0,5,0,1,7,2,2,0,1,0,0,4,1,4,14,0,2,17,0,3,2,3,0,4,1,0,2,1,8,5,0,1,0,0,0,2,15,2,3,15,2,34,0,4,5,0,2,0,0,14,0,0,37,3,1,4,1,2,3,0,0,9,8,1,4,6,23,5,10,0,3,0,2,0,5,0,10,4,5,0,1,3,0,0,3,1,2,0,0,28,2,0,0,0,0,0,1,0,16,0,4,2,6,2,4,2,1,0,0,0,0,2,32,6,19,0,14,1,4,130,4,7,192,23,0,10,5,1,3,1,0,0,1,0,0,9,21,3,0,3,0,0,0,0,0,0,0,1,10,3,0,14,21,8,2,44,1,8,2,11,8,2,4,0,4,53,24,3,4,4,7,4,0,0,1,2,10,0,0,2,0,54,11,4,33,606,7,68,28,8,21,13,134,58,7,30,6,11,3,2,12,0,5,0,3,4,4,0,0,8,5,0,10,0,148,5,5,0,3,3,4,2,0,4,0,2,9,6,5,9,1,2,4,3,35,0,0,0,0,5,3,112,0,87,0,64,16,66,10,3,3,41,2026-03-22
2026-03-29,2,21,20,0,5,8,0,6,0,0,14,1,0,2,1,4,4,5,2,0,2,2,0,0,2,2,0,4,0,6,6,0,5,21,0,5,2,1,1,4,0,0,2,1,4,6,0,0,0,0,0,1,15,3,3,2,0,10,0,3,2,0,2,0,0,4,0,0,46,0,0,3,2,2,6,1,2,8,5,1,4,8,11,6,13,1,4,0,0,0,4,0,11,1,4,3,4,5,4,0,6,1,0,2,0,29,1,2,0,0,0,1,0,0,14,0,2,17,1,0,1,2,2,0,0,0,0,3,14,2,4,0,11,0,2,0,0,2,22,17,0,10,3,0,1,12,0,0,0,1,0,6,21,0,0,3,0,0,5,0,0,2,0,38,18,8,0,0,0,6,0,38,0,8,1,4,7,2,2,0,5,55,8,133,5,6,4,1,0,0,6,1,10,0,0,2,0,47,6,3,33,572,3,17,28,25,7,4,7,37,7,19,0,13,3,1,15,4,5,0,2,0,5,0,1,9,2,0,7,4,76,5,3,2,2,5,2,1,0,1,2,0,3,6,0,9,2,4,0,2,3,0,0,0,0,6,4,364,0,0,0,60,10,27,7,3,6,39,2026-03-29
2026-04-05,3,23,12,0,2,7,0,3,0,3,11,0,1,6,12,6,3,3,0,0,1,0,0,1,1,2,0,4,3,5,8,0,0,11,5,6,0,6,0,3,1,0,3,0,12,2,0,0,0,0,0,4,21,7,1,2,0,23,0,7,1,0,0,0,0,12,0,0,38,8,0,3,3,6,1,0,2,8,2,0,11,0,25,3,6,10,5,0,1,0,2,0,9,0,6,2,2,0,0,0,3,0,2,0,0,25,2,1,0,0,0,0,0,0,22,2,1,21,5,0,2,4,1,0,0,0,0,5,19,2,28,0,13,0,5,3,5,7,68,21,0,12,2,0,0,11,6,0,2,0,2,9,17,0,55,2,2,0,2,0,0,2,1,1,13,9,0,7,1,9,0,17,1,7,3,6,11,0,2,7,0,48,20,0,2,3,6,1,0,0,3,0,13,0,0,0,0,51,9,3,42,613,6,38,19,18,14,6,5,72,12,44,0,8,3,0,29,0,5,0,0,0,2,0,0,9,0,0,15,2,79,2,0,13,2,6,1,2,0,3,0,1,4,5,3,8,4,3,3,2,25,0,14,1,0,8,4,220,0,2,0,47,14,77,6,4,6,53,2026-04-05
2026-04-12,11,23,12,0,0,11,0,0,0,6,19,0,0,5,1,2,0,3,1,0,6,1,0,1,2,0,0,3,0,7,7,0,36,15,1,2,0,2,0,2,13,0,2,0,2,5,0,0,0,0,1,3,16,3,4,13,0,17,0,7,0,0,0,0,0,4,0,1,37,0,3,4,1,3,7,2,0,6,6,0,1,0,13,5,12,0,0,1,0,0,6,0,10,4,5,4,49,4,0,0,2,0,2,0,0,20,1,0,0,0,0,0,0,7,10,0,5,56,0,2,0,5,1,0,0,0,0,4,6,4,35,0,9,0,11,7,1,3,155,16,0,25,1,0,2,9,0,0,1,0,2,7,33,4,0,2,1,0,1,0,0,2,0,1,14,7,0,0,0,6,1,65,4,8,0,0,8,0,1,0,0,54,10,1,220,2,4,4,0,0,5,0,9,0,0,3,0,44,10,5,37,507,11,18,24,14,0,12,9,27,14,63,2,33,2,3,11,3,4,0,1,2,2,0,2,10,0,0,0,0,124,4,3,0,4,3,5,2,0,1,0,2,7,8,5,7,2,4,0,3,9,1,0,0,0,6,2,82,0,53,0,53,12,39,12,1,2,31,2026-04-12
2026-04-19,0,25,12,0,2,4,0,7,0,3,22,0,0,5,3,5,0,4,0,0,3,0,0,0,0,1,0,0,0,6,6,0,0,4,3,10,1,3,0,1,15,0,3,0,1,4,0,0,0,0,5,1,11,1,4,1,0,11,1,13,0,0,0,0,0,9,0,3,29,0,0,0,0,2,1,0,2,5,0,1,0,0,10,5,4,0,2,0,0,0,0,0,6,2,5,2,0,2,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,10,0,0,1,47,4,0,0,1,1,0,0,0,0,2,14,4,32,0,16,1,1,2,0,6,35,16,0,7,1,0,0,2,0,2,0,0,0,17,11,2,0,0,0,0,0,0,0,0,0,1,8,2,0,1,22,0,0,17,1,7,2,0,11,0,0,0,2,48,16,0,2,2,2,0,0,0,4,0,8,1,0,2,0,25,1,1,27,479,6,40,14,14,5,7,2,65,0,83,1,27,3,2,14,2,0,0,1,1,1,0,0,4,2,0,2,0,48,3,0,0,2,4,1,0,0,1,1,0,1,6,4,6,2,2,0,1,0,1,0,0,0,0,0,43,0,1,0,35,16,25,6,1,5,37,2026-04-19
2026-04-26,0,16,14,0,0,4,0,0,0,0,9,0,0,6,1,3,0,4,0,0,5,1,0,0,0,0,0,4,0,9,5,0,3,10,0,0,2,1,0,5,1,0,1,0,2,2,0,0,0,1,1,2,16,4,1,5,0,15,0,6,0,0,0,0,0,15,0,1,42,0,0,2,6,3,4,4,0,7,3,0,2,8,13,5,6,0,2,0,1,0,7,0,5,2,5,0,9,2,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,11,0,0,0,34,1,0,0,0,0,0,0,0,0,4,5,0,779,0,7,0,0,160,0,2,27,11,0,8,0,0,0,3,0,0,4,0,1,16,17,3,0,1,0,0,0,0,0,0,0,0,12,4,0,0,0,3,0,18,1,4,0,0,8,0,0,0,4,51,14,98,1,4,8,0,0,0,1,2,12,0,0,0,0,44,7,2,33,495,5,8,12,17,0,6,1,32,1,8,1,36,1,1,25,2,0,0,0,2,4,0,1,8,5,0,0,0,62,3,0,0,2,3,2,3,0,1,0,0,4,6,3,10,1,1,0,1,2,0,0,0,0,0,1,0,0,0,0,46,16,25,12,0,8,42,2026-04-26
